text,sentiment,sentiment_category
bad kitty,-0.6999999999999998,negative
poor little kitty ran up the tree,-0.29375,negative
and the and her little I see the girl over there over there the sister oh was crying,-0.1875,negative
my poor little kitty,-0.29375,negative
what should I do,0.0,neutral
she calls for her farther,0.0,neutral
and dog is barking because hes worried about the father,0.0,neutral
I donno,0.0,neutral
and theyre all worried that the kitty is,0.0,neutral
and so someone called the fire department who came to their rescue,0.0,neutral
and I hope everything is gonna be fine,0.4166666666666667,positive
they would get the kitty down,0.0,neutral
an,0.0,neutral
and the little darling daughter will be happy and be able to ride her bicycle,0.37083333333333335,positive
howcome the father didnt use the ladder to get the kitty down himself instead of climbing up the tree,0.0,neutral
well see if the kitty is going to be saved,0.0,neutral
and thank the fire department for what they have done,0.0,neutral
it happened there las,0.0,neutral
I was sitting in the house,0.0,neutral
the exact same things happened both times,0.25,positive
I was taking a nap,0.0,neutral
and I got up about near five oclock,0.1,positive
and allofasudden I went to the bathroom to urinate,0.0,neutral
and I was urinating blood,0.0,neutral
and it was the scariest moment in my life,0.0,neutral
and I just got over there,0.0,neutral
an,0.0,neutral
please come over,0.0,neutral
I didnt tell him what what was,0.0,neutral
and he he lives about a block away,0.0,neutral
and he came over,0.0,neutral
and he saw me bleeding,0.0,neutral
and I thought he was gonna drop dead,-0.2,negative
I wrapped myself in a towel,0.0,neutral
and I said,0.0,neutral
drive me to the hospital,0.0,neutral
and I went the,0.0,neutral
and I went to the emergency room,0.0,neutral
and it stopped bleeding,0.0,neutral
it was I strained my bladder or something,0.0,neutral
and I had internal bleedings,0.0,neutral
and I was so happy that all it was was an internal bleeding,0.4,positive
they just gave me some antibiotics,0.0,neutral
and they kept me in the hospital overnight,0.0,neutral
and all the tests were negative,-0.3,negative
and it just was internal bleeding,0.0,neutral
and they say I strained myself moving my bowels,0.0,neutral
and I was happy at the result,0.8,positive
but I wasnt happy when I saw the blood coming out,0.8,positive
it happened in two ol eight and exactly one year later,0.125,positive
the exact,0.25,positive
and I just said,0.0,neutral
oh,0.0,neutral
I just was cursing myself,0.0,neutral
what is happening over there,0.0,neutral
and I was talking to the doctors,0.0,neutral
and I was explaining,0.0,neutral
and I say,0.0,neutral
why this is going to happen to me for the rest of my life,0.0,neutral
and I was real mad,-0.9375,negative
but they couldnt do they said,0.0,neutral
I hadta take more roughage,-0.1,negative
that I I,0.0,neutral
they roughage,-0.1,negative
I was just over there stretching over there and forcing myself over there,0.0,neutral
so since that day on Ive been taking alotof roughage and Metamucil,-0.1,negative
but those that was the scariest two days of my life,0.0,neutral
bye,0.0,neutral
this was the scariest I ever was on over there,0.0,neutral
because the only time I was in the hospital was like ten fifteen years before that,0.0,neutral
I had a gall bladder taken out,0.0,neutral
that was the only two times I was scared I in my life,0.0,neutral
I was scared during the time I was in the service in xxx and guess it was over there in the lady va invasion over there when the planes were shooting at our ship,0.0,neutral
and I was outside running to my battle station,0.0,neutral
my good friend was shot right in front of me,0.4928571428571428,positive
and when I saw him it was the first scariest day of my life,0.25,positive
but I never would tell anybody over there,0.0,neutral
but thats what happened at that time,0.0,neutral
I was scared,0.0,neutral
I dont know,0.0,neutral
communicating,0.0,neutral
Ive know over there of who has a stroke I I,0.0,neutral
different language,0.0,neutral
Im never too familiar with them over there,-0.1875,negative
but the only person I ever met that had a stroke was I met here in Arizona was Mitch and Debbies Debbies father,0.0,neutral
he had a stroke,0.0,neutral
and when I saw him I sawr,0.0,neutral
we went out,0.0,neutral
we were together at certain times,0.21428571428571427,positive
and the time I sawr,0.0,neutral
and he couldnt communicate,0.0,neutral
and he had to write everything down,0.0,neutral
I felt,0.0,neutral
that was the only person I ever met that had a stroke,0.0,neutral
I I dont know if I havent seen anybody else that had a stroke in my life,0.0,neutral
I met your grandfather,0.0,neutral
and they said he had a stroke,0.0,neutral
I hadnt seen him after,0.0,neutral
I sawr,0.0,neutral
so I dont know what happened to him after,0.0,neutral
those are the only two people that at eighty five years that I know that had a stroke,0.0,neutral
I dont know m if Im happy or not,0.8,positive
but thats the only two I ever met,0.0,neutral
I dont know,0.0,neutral
xxx you got the camera,0.0,neutral
if this is a tragedy or not,0.0,neutral
I see two people in the rapids in the water trying to save their lives or so,0.0,neutral
the boy over there and the man over there he has the a limb over there of a tree,0.0,neutral
but the girl I dont know if hes gonna save her or not,0.0,neutral
shes looking surprised because if it was me I would be holding with one hand and the other hand trying to save the girl,0.1,positive
I really dont know,0.2,positive
Im looking at their faces to see,0.0,neutral
shes in pain,0.0,neutral
and hes just looking,0.0,neutral
I would just tell him to take one hand down and rescue the girl,0.0,neutral
I dont know,0.0,neutral
thats all I could see,0.0,neutral
the troubles of youth,-0.2,negative
my xxx my son is out there playing wid,0.0,neutral
he kicks the ball into the neighbors window,0.0,neutral
oh,0.0,neutral
and allofasudden the ball lands in his lap,0.0,neutral
and hes cursing and cursing at the kid,0.0,neutral
I tell him a million times not to play ball in near my yard,0.1,positive
to play in the lot and or play in the playground,0.0,neutral
and he picks up the ball,0.0,neutral
and hes looking at the kid,0.0,neutral
now what do I do,0.0,neutral
do I send the ball back in a package go to his parents and complain and ask for the money for the window,0.0,neutral
or forgive the kid for doing what he did,0.0,neutral
Ill leave it up to you to make his mind,-0.5,negative
but it must be hes wearing the vest so he must be uptight,0.0,neutral
I could see my son over there out there going to school,0.0,neutral
mother is saying goodbye to him and saying,0.0,neutral
itll I think its going to rain,0.0,neutral
thats what the weather man said on the channel the night before,0.0,neutral
take an umbrella,0.0,neutral
but no five year olds kid is going to take an umbrella,0.1,positive
they say,0.0,neutral
nah nah nah Mom,0.0,neutral
I dont need the umbrella,0.0,neutral
Id be an idiot to walk to school with an umbrella,-0.8,negative
and he says,0.0,neutral
goodbye Mom,0.0,neutral
Im going out,0.0,neutral
he walks twenty steps,0.0,neutral
and allofasudden it starts to rain,0.0,neutral
oh look at this,0.0,neutral
Im getting soaking wet,-0.1,negative
why dont I listen to my mother,0.0,neutral
mothers are always right,0.2857142857142857,positive
and then he walks back over there to the house,0.0,neutral
and Momma gives him a good lecture,0.7,positive
and she says,0.0,neutral
now will you take the umbrella,0.0,neutral
and I took the umbreller,0.0,neutral
and I am smiling going to school,0.0,neutral
atleast I can get to get to school dry,-0.06666666666666665,negative
well the motto is always listen your parents eventhough they give us bad advice,-0.6999999999999998,negative
I useta know Cinderella when the time she was big,0.0,neutral
but there was Cinderella with,0.0,neutral
let me see,0.0,neutral
she was how do I start it over there,0.0,neutral
there once was a a mea,0.0,neutral
and Cin then there was Cinderella whose mother and whose mother passed away,0.0,neutral
and the father remarried the women with the two daughters,0.0,neutral
Cinderella was a good happy young child,0.5333333333333333,positive
and she enjoyed her life until the father remarried,0.5,positive
when she was part of the new family the her mother was very mean to her her new mother was very mean to her,-0.08806818181818182,negative
and the two daughters were very mean to her,-0.3125,negative
and she became more or less the scullery maid for the the other mil for the new family,0.13636363636363635,positive
she hadta do the dishes and clean the house and never had any new clothes,0.14924242424242426,positive
and the other daughters used to make fun of her,0.3,positive
and the mother was very wicked and very mean to her,-0.3125,negative
and she was like that until for ten years until she grew up,0.0,neutral
and she they were still mean to her and doing everything bad to her,-0.5062499999999999,negative
but one day the mother receives an invitation to go to the kings ball,0.0,neutral
because the king and queen was getting angry with their son the crown prince and wanted to meet the people in the a,-0.5,negative
because they wanted him to get married,0.25,positive
and they were gonna have a great big ball and invited the whole town,0.3333333333333333,positive
everyone was invited except poor Cinderella,-0.4,negative
and she,0.0,neutral
and one day came to her a a fairy godmother,0.0,neutral
and she cried to her fairy godmother,0.0,neutral
everybody in the town in the hamlet were going to the ball except her,0.0,neutral
