text,Lexical_Density
and he the prince,50.0
you cant tell but looked like a prince,44.44444444444444
so and he loves Cinderella because his,42.857142857142854
it was a white dress and shes a beautiful lady,45.45454545454545
so and the he liked her very much,37.5
but then then ndrl,0.0
and that was the time,60.0
so she said,33.33333333333333
so he,50.0
and the one slipped on her step,42.857142857142854
so hes,33.33333333333333
and her carriage go home,20.0
so they found her slipper,40.0
so the the a man told every the have eryb,60.0
they want this woman,50.0
so they they a man to look at every family,50.0
they want this,66.66666666666666
xxx,0.0
so theres their familys they slip on the girls,50.0
didnt sick,33.33333333333333
but then then he Cinderella put the shoe so su,30.0
so so he got her,40.0
so then youknow,0.0
so shes,33.33333333333333
so then he they go to the man and he married her,50.0
so hes very happy now,16.666666666666664
I guess a kid I was six years or five years,36.36363636363637
and I put bread on the table and then two breads s,25.0
and then then I have butter on this side and then jam on this side,33.33333333333333
and then put it like this,50.0
so then eat it,25.0
was that right,66.66666666666666
its okay,50.0
oh,0.0
and Ive tmbldu,25.0
but I can talk pretty well,33.33333333333333
May twenty third nineteen seven years ago,0.0
well Ive,33.33333333333333
and but and and,0.0
yeah right right,0.0
okay,0.0
and the next thing I knew I had a stroke,40.0
but but my wife tells me it was about twelve hours later I had the stroke,37.5
and they did an mri and everything and pretty much,30.0
I dont have any physical disability,42.857142857142854
and,0.0
so,0.0
yeah yeah,0.0
well I I stayed in the hospital for about seven or eight days,38.46153846153847
and then I went to the NovaRehabilitationCenter,42.857142857142854
and I stayed in there for about,28.57142857142857
because I didnt have any ysit physical vis disabilities,40.0
and then I went to the ArlingtonHospital,42.857142857142854
and I did speech therapy for about a year until the insurance ran out,42.857142857142854
and then I stopped,25.0
yeah,0.0
then I I I came here as soon as this opened,45.45454545454545
so,0.0
and and and Im the official photographer for the center,36.36363636363637
okay,0.0
,0.0
I well I I the the the the e most as pleasing thing to me is I got married,68.42105263157895
and I but I have the divorce,42.857142857142854
but I have four children,20.0
my my daughter is about forty five years old,33.33333333333333
my and my three sons are the s,50.0
and and they have four grandchildren,16.666666666666664
and the the the grandchildren are,66.66666666666666
my daughter has my grandson whos in the AirForce,50.0
hes hes nineteen years old,28.57142857142857
and my then my daughter has annother,28.57142857142857
and hes,33.33333333333333
and then my youngest boys have a my ugh my son FirstnameJr has a,35.714285714285715
and my other son then my youngest son Jay FirstnameJm has a son whos four years old,22.22222222222222
so they have really spread out,50.0
and when I,66.66666666666666
but now that shes passed on we seem to be doing a little bit better,43.75
my two sons my younger sons are great,37.5
they live in NorthCarolina,50.0
we go down there about two times a year,33.33333333333333
they live about a hundred miles apart,42.857142857142854
so we the and we go down there and stay at FuquayVarina,33.33333333333333
thats thats is that thats a real town,63.63636363636363
and then in Mocksville,25.0
so theyre the thats thats the the the most pleasing except,57.14285714285714
okay,0.0
well the boy is kicking a s,42.857142857142854
and it breaks,33.33333333333333
and the,50.0
and the guy,33.33333333333333
and then he looks out,40.0
oh I I can do it,66.66666666666666
this is,100.0
,0.0
well the little boy is,40.0
and his mother mother says,20.0
but the little boy said,20.0
he he u doesnt wanna take an umbrella,44.44444444444444
and so,0.0
and he,50.0
and he,50.0
oh yeah,0.0
,0.0
oh,0.0
oh okay,0.0
well the little girl,25.0
and her father,33.33333333333333
except the,100.0
and hes afraid to get down,28.57142857142857
and,0.0
so he calls,33.33333333333333
and,0.0
what,100.0
right right,0.0
probably,0.0
,0.0
oh wow,0.0
ayayay,0.0
www,0.0
theres a a lady who has three daughters,44.44444444444444
and one of u,25.0
and the she is receives an invitation to attend the ball,45.45454545454545
but the but the the the the the three daughter thinks they gonna go but the two daughters go but the stepdaughter doesnt go,38.46153846153847
and so the the she is working around the house,60.0
and she runs into a fairy godmother,42.857142857142854
and fairy godmother,0.0
and she goes to the ball,50.0
and as she has a I think she receives a he,63.63636363636363
so and and shes just partying and forgets about the time,33.33333333333333
and she almost twelve oclock,20.0
so she runs home,25.0
so she runs home,25.0
and the the prince,50.0
and she,50.0
and the if the r the the the,75.0
let me see its,50.0
the fit shoe fits a person the the stepdaughter perfectly,40.0
and hes gets married,40.0
and they have they have lived happily ever after,44.44444444444444
well I dunno,33.33333333333333
okay,0.0
take a xxx well you get a loaf of bread and the peanut butter,35.714285714285715
and you take out two s,33.33333333333333
and set it side by side,33.33333333333333
and you take a peanut butter,33.33333333333333
and then,0.0
but I dont like peanut butter,28.57142857142857
damn right,0.0
okay,0.0
www,0.0
yes,0.0
better,0.0
the speech better and sntzu,20.0
better,0.0
yes,0.0
Mon,0.0
no,0.0
sttdeu,0.0
and up the bathroom,50.0
oh,0.0
the one two hzu,25.0
and,0.0
seep,0.0
wait,0.0
the msrumu,50.0
and the s,33.33333333333333
and the up,33.33333333333333
and the lnvou,33.33333333333333
and,0.0
and up,0.0
and rimbu,0.0
and one Saturday Sunday,0.0
smack,0.0
and and the stwknu,25.0
and and,0.0
the riu,50.0
and sktdu,0.0
and and the the legs,40.0
and leg and nothing nothing,40.0
and and,0.0
the the the,100.0
put the,50.0
put it,50.0
better,0.0
and,0.0
,0.0
the the peach,66.66666666666666
,0.0
yeah,0.0
oh,0.0
the,100.0
www,0.0
the,100.0
FirstnameM and FirstnameJa and FirstnameL FirstnameFe and FirstnameK and FirstnameJo,0.0
wait a minute,33.33333333333333
I laugh and friend and the ftu,28.57142857142857
and,0.0
the the,100.0
m,0.0
and,0.0
window,0.0
and,0.0
,0.0
the,100.0
and,0.0
and,0.0
the the,100.0
and,0.0
the,100.0
and,0.0
the,100.0
,0.0
the cat in the,75.0
gu,0.0
and looking,0.0
the,100.0
,0.0
oltnu,0.0
the girl,50.0
the,100.0
the,100.0
the gltu,50.0
the,100.0
the,100.0
the,100.0
yes,0.0
oh,0.0
www,0.0
the sndwlwnu,50.0
and the smack,33.33333333333333
no,0.0
the mdiku,50.0
the,100.0
the cat,50.0
sndwlwu,0.0
tsndlu,0.0
the,100.0
yeah,0.0
the,100.0
and,0.0
working hard,0.0
and the kfidu,33.33333333333333
the,100.0
and hard hard,0.0
and the du,33.33333333333333
yeah alright,0.0
www,0.0
the man and,33.33333333333333
and gowns knzu,0.0
and and,0.0
and and mnnu,0.0
and,0.0
the the book book and mansion mntizu,28.57142857142857
no,0.0
and and,0.0
and the vzu,33.33333333333333
and,0.0
the,100.0
tiklu,0.0
the the gowns,66.66666666666666
www,0.0
gowns,0.0
wearing du,0.0
the the swntu,66.66666666666666
the ggzu,50.0
the tksu,50.0
one,0.0
one one shoes choose,0.0
and,0.0
and smack the the mother and two sntzu,25.0
the tbksu,50.0
the,100.0
and bidu,0.0
,0.0
,0.0
www,0.0
I like,50.0
it toast,50.0
and,0.0
butter and pita,0.0
eat dinner and lunch lunch,0.0
and,0.0
I,100.0
and eat,0.0
,0.0
good,0.0
good,0.0
what what the ku,75.0
what what what I,100.0
mean what the exercise and walking,33.33333333333333
yeah,0.0
two thousand seven,0.0
went to sleep and,25.0
what what the pzu,75.0
what rehab and what the better,50.0
and arms tgzu,0.0
what the what the what the,100.0
a,100.0
yeah,0.0
yeah,0.0
okay,0.0
what what what thirteen,75.0
and what,50.0
what WashingtonPost,50.0
with,100.0
and long time,0.0
what what,100.0
what,100.0
with the snow,66.66666666666666
what what the walking and,60.0
oh,0.0
yes,0.0
okay,0.0
the boy with the with the kick the ball,66.66666666666666
an,100.0
and what the what the kicking the szu,62.5
the man,50.0
and a m,33.33333333333333
but the boy,33.33333333333333
I dunno,50.0
yeah,0.0
a girl what the blu,60.0
the what boy,66.66666666666666
and the boy close,25.0
an,100.0
and raining and wet,0.0
and the girl oh woman s,16.666666666666664
an,100.0
what what the bblu,75.0
what,100.0
okay,0.0
what the the truck,75.0
what the pmnu,66.66666666666666
and a ladder,33.33333333333333
and what the spksu,50.0
what what dog an,75.0
what three,50.0
no,0.0
three,0.0
no,0.0
three,0.0
and,0.0
yeah,0.0
okay,0.0
okay,0.0
what,100.0
okay,0.0
okay,0.0
okay,0.0
okay,0.0
www,0.0
what the woman and what what what what maid,66.66666666666666
and sweep and,0.0
what sinu,50.0
and and what the what and the girl,50.0
and what what shoes and and dress and gown,22.22222222222222
and what the caskets s,40.0
and what the party,50.0
a,100.0
and the girl is,50.0
what tap the what the what shoes,71.42857142857143
and what what gone,50.0
what smack running and and and away and smack,11.11111111111111
what what the man and what,66.66666666666666
and what what the man and woman an,50.0
okay,0.0
what the what the bread and binu,57.14285714285714
and,0.0
and bread and,0.0
what the and,66.66666666666666
okay,0.0
soso,0.0
whatthe are you,66.66666666666666
whatthe fine,50.0
oh no,0.0
whatthe March two thousand and seven,16.666666666666664
yes,0.0
oh whatthe whatthe bed,50.0
whatthe sleep,50.0
and roku,0.0
and whatthe whatthe town,25.0
and,0.0
whatthe read and writing and puzzles,16.666666666666664
and whatthe bisu,33.33333333333333
and,0.0
beach,0.0
yeah,0.0
yeah,0.0
okay,0.0
yeah,0.0
whatthe work,50.0
WashingtonPost,0.0
WashingtonPost,0.0
ru,0.0
hard,0.0
thirteen no fourteen,33.33333333333333
and whatthe,0.0
whatthe hard,50.0
whatthe,100.0
oh papers,0.0
yeah,0.0
the boy ticks,33.33333333333333
whatthe soccer,0.0
and whatthe crash,33.33333333333333
whatthe windows,50.0
and whatthe man,33.33333333333333
,0.0
I dont know,50.0
yeah and,0.0
and,0.0
okay,0.0
mom and,0.0
what,100.0
whatthe,100.0
oh smbrlu,0.0
and,0.0
oh okay no,0.0
whatthe,100.0
soak,0.0
and okay an,33.33333333333333
yeah,0.0
yeah,0.0
oh whatthe,50.0
and,0.0
and a man,33.33333333333333
and,0.0
whatthe the man,66.66666666666666
I dont know,50.0
and,0.0
and,0.0
yeah,0.0
okay,0.0
www,0.0
okay,0.0
the rlu,50.0
whatthe,100.0
whatthe girl,50.0
and,0.0
whatthe girl woman,33.33333333333333
whatthe whatthe ripu,33.33333333333333
and woman,0.0
and,0.0
oh okay,0.0
and whatthe castle,33.33333333333333
and oh whatthe maid,25.0
okay and woman whatthe womans,20.0
whatthe whatthe dress,33.33333333333333
and and ready and go,0.0
and the maid,33.33333333333333
and oh whatthe maid,25.0
and whatthe wpsu,33.33333333333333
and whatthe married xxx,25.0
